actual_local_batches,actual_optimizer_steps,client_id,communication_volume,deadline_satisfied,edge_id,epsilon_used,fast_response_client,fast_response_deadline,feasible,feasible_memory,feasible_privacy,feasible_resource,feasible_risk,feasible_time,feature_dp_events,feature_epsilon,global_release_required,has_feasible_candidate,local_training_epochs,mechanisms,memory_capacity,memory_requirement,mode,omega_feature_clip_excess_sq,policy,pre_aggregation_time,projected_feature_epsilon,projected_update_epsilon,remaining_epsilon,risk,round,time,update_dp_events,update_epsilon,update_mechanism,update_protection_goal
3,3,37,60.926568,,7,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.192260315036407,0.5688,LIE,,full_dynfl,4.019420245117295,0.0,8.000000000001,0.0,0.0,65,12.5200028577094,0,8.000000000001,none,packet_protection
3,3,38,60.926568,,8,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,2.5502852751622296,0.5688,LIE,,full_dynfl,4.552166914540383,0.0,8.000000000001,0.0,0.0,65,14.649689203928315,0,8.000000000001,none,packet_protection
3,3,39,60.926568,,9,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.2461187749535723,0.5688,LIE,,full_dynfl,4.0516976946543295,0.0,8.000000000001,0.0,0.0,65,11.834851433394652,0,8.000000000001,none,packet_protection
3,3,40,60.926568,,0,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.718281661052106,0.5372,LIC,,full_dynfl,7.800472127167088,0.0,8.000000000001,0.0,0.0,65,26.307915348277376,0,8.000000000001,none,packet_protection
3,3,41,60.926568,,1,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.2035142721899799,0.5372,LIC,,full_dynfl,8.91520222335045,0.0,8.000000000001,0.0,0.0,65,29.01228873979842,0,8.000000000001,none,packet_protection
3,3,42,60.926568,,2,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.0518635048612208,0.5688,LIE,,full_dynfl,5.017354409531561,0.0,8.000000000001,0.0,0.0,65,12.501313126008107,0,8.000000000001,none,packet_protection
3,3,43,60.926568,,3,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,2.157731341345857,0.5688,LIE,,full_dynfl,4.577738634884476,0.0,8.000000000001,0.0,0.0,65,14.425852638324205,0,8.000000000001,none,packet_protection
3,3,44,60.926568,,4,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.8939537747589035,0.5372,LIC,,full_dynfl,8.040921117710312,0.0,8.000000000001,0.0,0.0,65,25.056013470392696,0,8.000000000001,none,packet_protection
3,3,45,60.926568,,5,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.1894368395630277,0.5372,LIC,,full_dynfl,8.284254954760756,0.0,8.000000000001,0.0,0.0,65,30.126992914485633,0,8.000000000001,none,packet_protection
3,3,46,60.926568,,6,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.8664658783201349,0.5372,LIC,,full_dynfl,9.071977146398378,0.0,0.0,8.0,0.0,65,32.8748486505102,0,0.0,none,packet_protection
3,3,47,60.926568,,7,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.2106043506675663,0.5688,LIE,,full_dynfl,4.556761896452877,0.0,8.000000000001,0.0,0.0,65,15.812422635719086,0,8.000000000001,none,packet_protection
3,3,48,60.926568,,8,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.8872330715439818,0.5372,LIC,,full_dynfl,8.377373560796386,0.0,8.000000000001,0.0,0.0,65,31.51596033555999,0,8.000000000001,none,packet_protection
3,3,49,60.926568,,9,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,2.6414699298711724,0.5688,LIE,,full_dynfl,5.207670115464445,0.0,8.000000000001,0.0,0.0,65,16.866154936892276,0,8.000000000001,none,packet_protection
3,3,50,60.926568,,0,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,2.357294402957413,0.5688,LIE,,full_dynfl,5.4434963611539375,0.0,8.000000000001,0.0,0.0,65,15.179736767465275,0,8.000000000001,none,packet_protection
3,3,51,60.926568,,1,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.5496570969226762,0.5372,LIC,,full_dynfl,7.198831639550577,0.0,8.000000000001,0.0,0.0,65,24.253879304929367,0,8.000000000001,none,packet_protection
3,3,52,60.926568,,2,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.9663577124967927,0.5372,LIC,,full_dynfl,8.390183740706494,0.0,8.000000000001,0.0,0.0,65,29.628406003349667,0,8.000000000001,none,packet_protection
3,3,53,60.926568,,3,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.770461903305378,0.5688,LIE,,full_dynfl,4.315634112391201,0.0,8.000000000001,0.0,0.0,65,13.608871261483163,0,8.000000000001,none,packet_protection
3,3,54,60.926568,,4,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.6943280485130395,0.5372,LIC,,full_dynfl,8.86163567012943,0.0,0.0,8.0,0.0,65,28.817187616535136,0,0.0,none,packet_protection
3,3,55,60.926568,,5,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.4836273737631887,0.5372,LIC,,full_dynfl,9.405748223568319,0.0,8.000000000001,0.0,0.0,65,32.61769462272436,0,8.000000000001,none,packet_protection
3,3,56,60.926568,,6,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.8118084234022185,0.5372,LIC,,full_dynfl,8.40906825443396,0.0,8.000000000001,0.0,0.0,65,32.3736774168716,0,8.000000000001,none,packet_protection
3,3,57,60.926568,,7,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,2.3077190009814617,0.5688,LIE,,full_dynfl,4.375087234524214,0.0,8.000000000001,0.0,0.0,65,14.41742606936523,0,8.000000000001,none,packet_protection
3,3,58,60.926568,,8,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.8813699941523465,0.5372,LIC,,full_dynfl,7.359882132171422,0.0,8.000000000001,0.0,0.0,65,24.971812168447958,0,8.000000000001,none,packet_protection
3,3,59,60.926568,,9,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.0079643620644898,0.5372,LIC,,full_dynfl,8.505325272706603,0.0,8.000000000001,0.0,0.0,65,29.8421406246962,0,8.000000000001,none,packet_protection
3,3,60,60.926568,,0,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.915367883433331,0.5372,LIC,,full_dynfl,8.012129835146967,0.0,0.0,8.0,0.0,65,29.484980685362324,0,0.0,none,packet_protection
3,3,61,60.926568,,1,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.663020517394065,0.5372,LIC,,full_dynfl,8.062331543685433,0.0,8.000000000001,0.0,0.0,65,28.80817221744652,0,8.000000000001,none,packet_protection
3,3,62,89.453136,,2,0.0,False,,True,True,True,True,False,True,0,0.0,0,True,3,L_E_upd:none,1.2711442061474538,0.948,LIIE,,full_dynfl,8.70195743992882,0.0,8.000000000001,0.0,0.58,65,20.136430076738556,0,8.000000000001,none,packet_protection
3,3,63,60.926568,,3,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.4309148880902602,0.5688,LIE,,full_dynfl,5.093564438296209,0.0,8.000000000001,0.0,0.0,65,14.711190572606455,0,8.000000000001,none,packet_protection
3,3,64,60.926568,,4,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.8405891045455842,0.5688,LIE,,full_dynfl,4.841523788190524,0.0,8.000000000001,0.0,0.0,65,14.745013994628076,0,8.000000000001,none,packet_protection
3,3,65,60.926568,,5,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.8367898073613169,0.5372,LIC,,full_dynfl,8.00618459510832,0.0,0.0,8.0,0.0,65,27.46163061892575,0,0.0,none,packet_protection
3,3,66,89.453136,,6,0.0,False,,True,True,True,True,False,True,0,0.0,0,True,3,L_E_upd:none,1.8093775561702643,0.948,LIIE,,full_dynfl,10.955633755938488,0.0,8.000000000001,0.0,0.58,65,19.818765978227432,0,8.000000000001,none,packet_protection
3,3,67,60.926568,,7,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.7349815617663098,0.5372,LIC,,full_dynfl,7.916117708923225,0.0,8.000000000001,0.0,0.0,65,28.743432672058276,0,8.000000000001,none,packet_protection
3,3,68,60.926568,,8,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.6746949941761489,0.5688,LIE,,full_dynfl,4.305172763783177,0.0,8.000000000001,0.0,0.0,65,13.35773372426402,0,8.000000000001,none,packet_protection
3,3,69,60.926568,,9,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.9742087513577001,0.5372,LIC,,full_dynfl,8.592651992853222,0.0,8.000000000001,0.0,0.0,65,31.78058199104978,0,8.000000000001,none,packet_protection
3,3,70,60.926568,,0,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.208645096509279,0.5372,LIC,,full_dynfl,9.297646565770256,0.0,8.000000000001,0.0,0.0,65,33.104110977064586,0,8.000000000001,none,packet_protection
3,3,71,60.926568,,1,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.826628304645198,0.5372,LIC,,full_dynfl,8.593008048672813,0.0,8.000000000001,0.0,0.0,65,29.042985151341846,0,8.000000000001,none,packet_protection
3,3,72,60.926568,,2,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,0.699842775864906,0.5688,LIE,,full_dynfl,6.039684222109299,0.0,0.0,8.0,0.0,65,17.5286276852203,0,0.0,none,packet_protection
3,3,73,60.926568,,3,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.949324494891817,0.5372,LIC,,full_dynfl,8.378800732410545,0.0,8.000000000001,0.0,0.0,65,32.63391680400742,0,8.000000000001,none,packet_protection
3,3,74,89.453136,,4,0.0,False,,True,True,True,True,False,True,0,0.0,0,True,3,L_E_upd:none,2.373369464974584,0.948,LIIE,,full_dynfl,7.7805907782711135,0.0,8.000000000001,0.0,0.58,65,15.911632373165919,0,8.000000000001,none,packet_protection
3,3,75,60.926568,,5,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.0329957754014922,0.5688,LIE,,full_dynfl,4.49820123152247,0.0,8.000000000001,0.0,0.0,65,13.550816838628876,0,8.000000000001,none,packet_protection
3,3,76,60.926568,,6,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.5225967874451976,0.5688,LIE,,full_dynfl,4.884419695935671,0.0,8.000000000001,0.0,0.0,65,12.917258051698042,0,8.000000000001,none,packet_protection
3,3,77,60.926568,,7,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.7023509254444353,0.5372,LIC,,full_dynfl,9.062733171359747,0.0,0.0,8.0,0.0,65,27.753226871109902,0,0.0,none,packet_protection
3,3,78,60.926568,,8,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.1302373664638856,0.5372,LIC,,full_dynfl,8.306796150446962,0.0,8.000000000001,0.0,0.0,65,28.204462501417332,0,8.000000000001,none,packet_protection
3,3,79,60.926568,,9,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.5075545469820644,0.5372,LIC,,full_dynfl,8.349170823611514,0.0,8.000000000001,0.0,0.0,65,26.347135460960864,0,8.000000000001,none,packet_protection
3,3,80,60.926568,,0,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.8296725957303435,0.5372,LIC,,full_dynfl,8.449161804503829,0.0,8.000000000001,0.0,0.0,65,27.950819189083838,0,8.000000000001,none,packet_protection
3,3,81,60.926568,,1,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.550842491022395,0.5372,LIC,,full_dynfl,7.381526452707159,0.0,8.000000000001,0.0,0.0,65,24.974112927607543,0,8.000000000001,none,packet_protection
3,3,82,60.926568,,2,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.2161122283893053,0.5372,LIC,,full_dynfl,8.53028882962627,0.0,8.000000000001,0.0,0.0,65,25.409878095877772,0,8.000000000001,none,packet_protection
3,3,83,60.926568,,3,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.4318254026176642,0.5688,LIE,,full_dynfl,4.2220012978205155,0.0,8.000000000001,0.0,0.0,65,12.837127740011852,0,8.000000000001,none,packet_protection
3,3,84,60.926568,,4,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,2.1478191071057733,0.5688,LIE,,full_dynfl,4.057834033810179,0.0,8.000000000001,0.0,0.0,65,11.9885405138564,0,8.000000000001,none,packet_protection
3,3,85,60.926568,,5,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,0.9260925662709386,0.5688,LIE,,full_dynfl,4.815188820949258,0.0,0.0,8.0,0.0,65,13.611968281407798,0,0.0,none,packet_protection
3,3,86,60.926568,,6,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.7996014940214557,0.5688,LIE,,full_dynfl,5.54153053140743,0.0,8.000000000001,0.0,0.0,65,17.152888624717626,0,8.000000000001,none,packet_protection
3,3,87,60.926568,,7,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.474420304413817,0.5372,LIC,,full_dynfl,8.145596189263715,0.0,8.000000000001,0.0,0.0,65,24.252219571200456,0,8.000000000001,none,packet_protection
3,3,88,60.926568,,8,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.3858028244505176,0.5372,LIC,,full_dynfl,8.853862752978864,0.0,8.000000000001,0.0,0.0,65,27.205562442764048,0,8.000000000001,none,packet_protection
3,3,89,60.926568,,9,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.3705276667987023,0.5372,LIC,,full_dynfl,8.863316195777626,0.0,8.000000000001,0.0,0.0,65,32.47477888583337,0,8.000000000001,none,packet_protection
3,3,90,60.926568,,0,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,2.4332702580801087,0.5688,LIE,,full_dynfl,5.180074837962618,0.0,8.000000000001,0.0,0.0,65,13.165712386525076,0,8.000000000001,none,packet_protection
3,3,91,60.926568,,1,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.0364106472173031,0.5688,LIE,,full_dynfl,4.121149246106428,0.0,8.000000000001,0.0,0.0,65,13.201867058057427,0,8.000000000001,none,packet_protection
3,3,92,60.926568,,2,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.7756584058061933,0.5372,LIC,,full_dynfl,7.573169065490876,0.0,8.000000000001,0.0,0.0,65,24.075851003243827,0,8.000000000001,none,packet_protection
3,3,93,60.926568,,3,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.2763035970769345,0.5372,LIC,,full_dynfl,9.388731633996134,0.0,8.000000000001,0.0,0.0,65,29.770249367352125,0,8.000000000001,none,packet_protection
3,3,94,60.926568,,4,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.022644065962914,0.5688,LIE,,full_dynfl,4.6424366209551415,0.0,8.000000000001,0.0,0.0,65,13.210939524143313,0,8.000000000001,none,packet_protection
3,3,95,89.453136,,5,0.0,False,,True,True,True,True,False,True,0,0.0,0,True,3,L_E_upd:none,2.386951937299487,0.948,LIIE,,full_dynfl,8.910830167620317,0.0,8.000000000001,0.0,0.58,65,17.87004748790065,0,8.000000000001,none,packet_protection
3,3,96,60.926568,,6,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.0407947296407267,0.5372,LIC,,full_dynfl,7.696458779295977,0.0,8.000000000001,0.0,0.0,65,26.022217941895274,0,8.000000000001,none,packet_protection
3,3,97,60.926568,,7,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.2270978966466777,0.5372,LIC,,full_dynfl,8.254646908094525,0.0,8.000000000001,0.0,0.0,65,30.282434073357418,0,8.000000000001,none,packet_protection
3,3,98,60.926568,,8,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.8571687012908544,0.5372,LIC,,full_dynfl,7.313170989462019,0.0,0.0,8.0,0.0,65,23.882784044513265,0,0.0,none,packet_protection
3,3,99,60.926568,,9,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.5665195180963505,0.5372,LIC,,full_dynfl,7.7137934676406426,0.0,8.000000000001,0.0,0.0,65,23.755649203874015,0,8.000000000001,none,packet_protection
3,3,0,60.926568,,0,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,2.4526825050714955,0.5688,LIE,,full_dynfl,5.486908057317173,0.0,8.000000000001,0.0,0.0,66,14.042072955599217,0,8.000000000001,none,packet_protection
3,3,1,60.926568,,1,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,2.020729936082863,0.5688,LIE,,full_dynfl,5.324012072373447,0.0,8.000000000001,0.0,0.0,66,16.2146314068654,0,8.000000000001,none,packet_protection
3,3,2,60.926568,,2,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.380488196284812,0.5372,LIC,,full_dynfl,9.06791066841965,0.0,8.000000000001,0.0,0.0,66,29.36987966841576,0,8.000000000001,none,packet_protection
3,3,3,60.926568,,3,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.7431799468753328,0.5372,LIC,,full_dynfl,8.112558702923868,0.0,8.000000000001,0.0,0.0,66,28.92397807569212,0,8.000000000001,none,packet_protection
3,3,4,60.926568,,4,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.0840160768825502,0.5372,LIC,,full_dynfl,9.552715329203044,0.0,8.000000000001,0.0,0.0,66,30.24029832912005,0,8.000000000001,none,packet_protection
3,3,5,60.926568,,5,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,0.782682067956915,0.5688,LIE,,full_dynfl,4.884798833702245,0.0,0.0,8.0,0.0,66,13.12505159553631,0,0.0,none,packet_protection
3,3,6,60.926568,,6,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.6303355215731377,0.5372,LIC,,full_dynfl,8.625663731812313,0.0,8.000000000001,0.0,0.0,66,28.829969843316057,0,8.000000000001,none,packet_protection
3,3,7,60.926568,,7,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,2.053595733538623,0.5688,LIE,,full_dynfl,4.8909958616422236,0.0,8.000000000001,0.0,0.0,66,17.067057226775006,0,8.000000000001,none,packet_protection
3,3,8,60.926568,,8,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,0.8725715355944437,0.5688,LIE,,full_dynfl,5.116196765234589,0.0,0.0,8.0,0.0,66,14.002027618162764,0,0.0,none,packet_protection
3,3,9,60.926568,,9,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.3144213466357852,0.5688,LIE,,full_dynfl,5.205246905937576,0.0,8.000000000001,0.0,0.0,66,15.50384353632138,0,8.000000000001,none,packet_protection
3,3,10,60.926568,,0,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.9864894286034035,0.5372,LIC,,full_dynfl,8.829695605694,0.0,8.000000000001,0.0,0.0,66,32.148476562747504,0,8.000000000001,none,packet_protection
3,3,11,89.453136,,1,0.0,False,,True,True,True,True,False,True,0,0.0,0,True,3,L_E_upd:none,2.0833708586033586,0.948,LIIE,,full_dynfl,9.237621483532358,0.0,8.000000000001,0.0,0.58,66,18.04031284074152,0,8.000000000001,none,packet_protection
3,3,12,60.926568,,2,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,2.67780451323768,0.5688,LIE,,full_dynfl,5.770843838388037,0.0,8.000000000001,0.0,0.0,66,14.882919977646985,0,8.000000000001,none,packet_protection
3,3,13,60.926568,,3,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.7205665385753408,0.5372,LIC,,full_dynfl,8.910755744956626,0.0,8.000000000001,0.0,0.0,66,31.885438410331233,0,8.000000000001,none,packet_protection
3,3,14,60.926568,,4,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.9087855950561639,0.5372,LIC,,full_dynfl,7.909538286578896,0.0,0.0,8.0,0.0,66,25.59753503758636,0,0.0,none,packet_protection
3,3,15,60.926568,,5,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.9130126015396856,0.5688,LIE,,full_dynfl,4.660227130101388,0.0,8.000000000001,0.0,0.0,66,13.188904125512522,0,8.000000000001,none,packet_protection
3,3,16,60.926568,,6,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.1628149379732393,0.5688,LIE,,full_dynfl,5.698702196313988,0.0,8.000000000001,0.0,0.0,66,17.59176293676169,0,8.000000000001,none,packet_protection
3,3,17,60.926568,,7,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,2.6565711564792376,0.5688,LIE,,full_dynfl,4.8266587715489875,0.0,8.000000000001,0.0,0.0,66,13.362777793684861,0,8.000000000001,none,packet_protection
3,3,18,60.926568,,8,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.5926943326530782,0.5688,LIE,,full_dynfl,4.347278961523094,0.0,8.000000000001,0.0,0.0,66,12.716692757517173,0,8.000000000001,none,packet_protection
3,3,19,60.926568,,9,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,2.676393350591775,0.5688,LIE,,full_dynfl,4.909247423079032,0.0,8.000000000001,0.0,0.0,66,12.98996689021336,0,8.000000000001,none,packet_protection
3,3,20,60.926568,,0,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.750197009233797,0.5372,LIC,,full_dynfl,7.947510875276623,0.0,0.0,8.0,0.0,66,27.12719014604769,0,0.0,none,packet_protection
3,3,21,60.926568,,1,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.0533693839806015,0.5372,LIC,,full_dynfl,8.066031958993825,0.0,8.000000000001,0.0,0.0,66,29.054554742696073,0,8.000000000001,none,packet_protection
3,3,22,60.926568,,2,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,2.162089858147671,0.5688,LIE,,full_dynfl,5.1069070830938434,0.0,8.000000000001,0.0,0.0,66,14.206424347824512,0,8.000000000001,none,packet_protection
3,3,23,60.926568,,3,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.5216668391258723,0.5688,LIE,,full_dynfl,4.825475506389495,0.0,8.000000000001,0.0,0.0,66,16.56337422367857,0,8.000000000001,none,packet_protection
3,3,24,60.926568,,4,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,2.509690730837996,0.5688,LIE,,full_dynfl,5.270743601312862,0.0,8.000000000001,0.0,0.0,66,16.349623276565946,0,8.000000000001,none,packet_protection
3,3,25,60.926568,,5,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.141894505673916,0.5372,LIC,,full_dynfl,8.874327610190232,0.0,8.000000000001,0.0,0.0,66,30.301363075464643,0,8.000000000001,none,packet_protection
3,3,26,60.926568,,6,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,2.6156949390605306,0.5688,LIE,,full_dynfl,4.6532819583321725,0.0,8.000000000001,0.0,0.0,66,13.039046446710069,0,8.000000000001,none,packet_protection
3,3,27,60.926568,,7,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.3581486205054942,0.5688,LIE,,full_dynfl,4.976752117741771,0.0,8.000000000001,0.0,0.0,66,16.99520481550176,0,8.000000000001,none,packet_protection
3,3,28,60.926568,,8,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.0529798758229736,0.5688,LIE,,full_dynfl,5.455305482210429,0.0,8.000000000001,0.0,0.0,66,16.233451803368965,0,8.000000000001,none,packet_protection
3,3,29,60.926568,,9,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.5238328230436504,0.5372,LIC,,full_dynfl,8.753349285760951,0.0,8.000000000001,0.0,0.0,66,32.804459686880705,0,8.000000000001,none,packet_protection
3,3,30,60.926568,,0,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.304595337452328,0.5688,LIE,,full_dynfl,5.500040175839717,0.0,8.000000000001,0.0,0.0,66,16.63863258920361,0,8.000000000001,none,packet_protection
3,3,31,60.926568,,1,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,2.2969552434688674,0.5688,LIE,,full_dynfl,5.210795068613805,0.0,8.000000000001,0.0,0.0,66,17.59568860102706,0,8.000000000001,none,packet_protection
3,3,32,60.926568,,2,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.759725880596146,0.5372,LIC,,full_dynfl,8.983169447440552,0.0,0.0,8.0,0.0,66,34.18924773203793,0,0.0,none,packet_protection
3,3,33,60.926568,,3,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.0040228730641931,0.5372,LIC,,full_dynfl,7.3989530311798895,0.0,8.000000000001,0.0,0.0,66,24.446573643685266,0,8.000000000001,none,packet_protection
